img_rgb_r_mean,img_rgb_r_std,img_rgb_g_mean,img_rgb_g_std,img_rgb_b_mean,img_rgb_b_std,img_hsv_h_mean,img_hsv_h_std,img_hsv_s_mean,img_hsv_s_std,img_hsv_v_mean,img_hsv_v_std,img_gray_mean,img_gray_std,img_gray_min,img_gray_max,img_laplacian_var,img_edge_density,img_gray_entropy,sensor_nh3_ratio_mean,sensor_nh3_ratio_min,sensor_nh3_ratio_max,sensor_nh3_ratio_std,sensor_h2s_ratio_mean,sensor_h2s_ratio_min,sensor_h2s_ratio_max,sensor_h2s_ratio_std,sensor_source_file,sensor_source_group,sensor_window_index,sensor_window_start,sensor_window_end,image_path,image_folder,image_index_within_class,meat_type,freshness_label
137.34301259566325,29.302612247830673,130.42671795280611,36.4968658401975,131.75466358418367,34.06360344727907,86.07615194515306,62.10274837474023,40.36894132653061,20.820887833621093,144.3731066645408,34.240970172989236,132.64967346191406,33.164546966552734,70.0,232.0,256.8629150390625,0.028519610969387755,3.8282952308654785,0.22056666666666663,0.2184,0.2238,0.0014718091663738924,0.36885333333333326,0.3659,0.3728,0.001994614972592174,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_25,25,375,389,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsu75ig.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,157,Beef,Spoiled
137.1155931122449,29.338981241881648,130.55668048469389,36.47632134013625,131.7579719387755,34.0674000674223,85.53698979591837,61.63218489282334,40.03296396683673,20.927701730694924,144.25181361607142,34.30667761943932,132.65670776367188,33.16133117675781,72.0,232.0,255.32000732421875,0.028479751275510203,3.8260464668273926,0.22239333333333333,0.2179,0.2282,0.0025864948396537592,0.3723466666666667,0.3665,0.3777,0.003128336441127921,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_26,26,390,404,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsu771t.ingestion-869d86b7d-zn824.jpg,beef_spoiled,158,Beef,Spoiled
137.35720264668367,29.2896328147177,130.55480707908163,36.48767616345391,131.60853794642858,34.10935590892677,85.26791693239795,62.05600255269131,40.245735012755105,20.913642022806503,144.3351602359694,34.28655964426804,132.7109375,33.155479431152344,70.0,232.0,254.48452758789062,0.028479751275510203,3.8265419006347656,0.21936666666666665,0.2166,0.2217,0.0016230287188531908,0.37239999999999995,0.3679,0.3763,0.002383554768268048,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_27,27,405,419,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsu78ht.ingestion-869d86b7d-64979.jpg,beef_spoiled,159,Beef,Spoiled
149.9294284119898,18.189700837502894,145.50213249362244,25.465847764019678,144.53585379464286,25.959767879744334,79.10616629464286,61.85307464496396,32.36776546556123,15.086304798451453,156.75223214285714,23.437099380079477,146.7188720703125,22.40956687927246,74.0,221.0,161.9108123779297,0.02467315051020408,3.2911124229431152,0.2178,0.2153,0.2208,0.001435270009440732,0.3753533333333333,0.3694,0.3791,0.0022899393490270017,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_28,28,420,434,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsua2mb.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,160,Beef,Spoiled
149.92191485969389,18.17496196187093,145.5715481505102,25.417687850605766,144.40513392857142,26.00994862366192,78.28653140943878,61.84276009205686,32.35216039540816,15.048545836073192,156.7476881377551,23.42465112588827,146.74063110351562,22.389570236206055,74.0,221.0,162.69850158691406,0.0244140625,3.290273666381836,0.2151333333333333,0.2141,0.2162,0.0006363087999461329,0.36876666666666663,0.3666,0.3706,0.001287719776279842,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_29,29,435,449,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsua9b8.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,161,Beef,Spoiled
149.8211894132653,18.204447246261797,145.50105628188774,25.43559369267925,144.47869499362244,26.01067071282259,78.77176339285714,61.80098487397265,32.30484693877551,15.074992610569172,156.71297034438774,23.48892920290851,146.6791534423828,22.40214729309082,74.0,222.0,162.4897003173828,0.024653220663265307,3.2887747287750244,0.21667333333333333,0.2143,0.2204,0.0016001944326306807,0.3727533333333333,0.3665,0.3787,0.003796641790963284,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_30,30,450,464,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuabaa.ingestion-869d86b7d-zn824.jpg,beef_spoiled,162,Beef,Spoiled
149.798828125,18.199888924214616,145.46651785714286,25.420880717608206,144.53892299107142,26.01058825170522,79.61517458545919,61.91565712370145,32.25546077806123,15.143449059609056,156.70735012755102,23.50734860934855,146.65853881835938,22.38910675048828,74.0,221.0,161.8583526611328,0.02467315051020408,3.2907729148864746,0.21714,0.2144,0.2203,0.0017024687956024307,0.37587333333333334,0.3715,0.3818,0.0033624329815708674,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_31,31,465,479,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuacvj.ingestion-869d86b7d-64979.jpg,beef_spoiled,163,Beef,Spoiled
149.75474330357142,18.208218456776425,145.4895567602041,25.4345995875911,144.56999362244898,26.00412368814271,79.49461894132654,61.76722643297803,32.27521125637755,15.132539580012292,156.7167370854592,23.52160038081087,146.66294860839844,22.397886276245117,74.0,222.0,161.79212951660156,0.02451371173469388,3.288890838623047,0.21676666666666666,0.2146,0.221,0.0017643380880344006,0.37631999999999993,0.373,0.382,0.0024571528239000504,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_32,32,480,494,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuaf28.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,164,Beef,Spoiled
149.89748086734693,18.221625491554832,145.3517219387755,25.446666200027877,144.59552375637756,26.01060134305383,80.16788903061224,62.13022752773726,32.438695790816325,15.159582021341931,156.7650071747449,23.470066744596256,146.6267547607422,22.404441833496094,73.0,221.0,161.148681640625,0.02503188775510204,3.290095567703247,0.21524666666666667,0.2127,0.2179,0.001378340386922701,0.37133333333333335,0.3685,0.3756,0.0022156012477178503,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_33,33,495,509,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuah1j.ingestion-869d86b7d-zn824.jpg,beef_spoiled,165,Beef,Spoiled
149.83605707908163,18.196044900323784,145.41348453443877,25.42886237213642,144.56534996811226,26.02197552548643,79.88432716836735,61.977775303688425,32.42924904336735,15.163525127823528,156.76235650510205,23.48451591204094,146.6387176513672,22.386384963989258,74.0,221.0,160.9401397705078,0.024374202806122448,3.288080930709839,0.21497333333333332,0.2121,0.2196,0.0020456349190953447,0.3750933333333333,0.3709,0.3815,0.002550416088057438,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_34,34,510,524,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuainj.ingestion-869d86b7d-64979.jpg,beef_spoiled,166,Beef,Spoiled
149.8942721619898,18.177875303413863,145.21065848214286,25.458242613056147,144.70065369897958,26.005274672596087,80.99330357142857,62.31250475757612,32.41986208545919,15.13362421038608,156.76273517219389,23.469402760963753,146.55487060546875,22.400127410888672,74.0,221.0,161.03500366210938,0.02451371173469388,3.288991689682007,0.21676666666666664,0.2152,0.219,0.001089138293433034,0.3730533333333333,0.3699,0.3785,0.0024157446517010517,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_35,35,525,539,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuakqi.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,167,Beef,Spoiled
149.89630500637756,18.174538364574474,145.1765983737245,25.44088135096016,144.5738600127551,26.03448117165171,80.3255540497449,62.291655782727496,32.57202646683673,15.114999287159431,156.7708665497449,23.42578731684957,146.52020263671875,22.387903213500977,74.0,219.0,160.67062377929688,0.02473294005102041,3.2891242504119873,0.21557333333333334,0.2142,0.2173,0.000891789711136479,0.37180666666666673,0.3679,0.3774,0.0027064039281345705,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_36,36,540,554,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuaoia.ingestion-869d86b7d-zn824.jpg,beef_spoiled,168,Beef,Spoiled
149.96875,18.144447145421935,145.19064891581633,25.469150355432607,144.55747767857142,26.01207324087038,80.84948979591837,62.40590195574943,32.61385921556123,15.063447024846548,156.79099569515307,23.411565230808954,146.5463104248047,22.39665985107422,74.0,220.0,159.80088806152344,0.024433992346938774,3.2891688346862793,0.21691999999999997,0.2134,0.2245,0.0027337885799746837,0.3733666666666667,0.3695,0.3822,0.0035146676783003095,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_37,37,555,569,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuaqk2.ingestion-869d86b7d-64979.jpg,beef_spoiled,169,Beef,Spoiled
155.41177056760205,17.214816771029422,148.08900669642858,25.54640233370926,152.27016900510205,33.408870297812065,84.84723772321429,60.84025601668118,40.53696986607143,13.853839856325646,166.1243223852041,25.20059529313168,150.7638702392578,22.850112915039062,81.0,222.0,123.28461456298828,0.025011957908163265,3.1728711128234863,0.21994,0.217,0.2233,0.0018603942234555217,0.3770266666666666,0.3716,0.3825,0.0031827591105133245,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_38,38,570,584,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsubtdu.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,170,Beef,Spoiled
155.4606385522959,17.248641401701637,148.0100247130102,25.53310814840487,152.12555803571428,33.456802012927334,84.48487324617346,60.89645047898089,40.66001674107143,13.866933231418463,166.10935507015307,25.163896341073553,150.7137908935547,22.857383728027344,81.0,223.0,124.12225341796875,0.02415497448979592,3.17511248588562,0.21801333333333334,0.2161,0.2204,0.0010923166004211252,0.37462000000000006,0.3708,0.3789,0.002060808902672286,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_39,39,585,599,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsubvre.ingestion-869d86b7d-zn824.jpg,beef_spoiled,171,Beef,Spoiled
155.38624043367346,17.268315718858375,148.25918765943877,25.49610762441426,152.04350685586735,33.45303914409267,83.64598612882654,60.57508376807559,40.515007174744895,13.84106605742978,166.0471340880102,25.173760593418244,150.82986450195312,22.844057083129883,80.0,223.0,123.8370132446289,0.022919323979591837,3.1746158599853516,0.21774,0.2161,0.2204,0.001115825553868827,0.3730666666666667,0.3689,0.3783,0.0026149994688760884,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_40,40,600,614,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuc3vm.ingestion-869d86b7d-64979.jpg,beef_spoiled,172,Beef,Spoiled
155.44624920280611,17.31539097308463,148.0071946747449,25.49392747429202,152.09217554209184,33.47350266140767,84.22171954719387,60.82886876239814,40.61641023596939,13.793242855312705,166.08248963647958,25.211631180216628,150.70233154296875,22.857107162475586,81.0,223.0,123.42084503173828,0.023856026785714284,3.1762967109680176,0.21825333333333333,0.2161,0.2209,0.0016288509924347195,0.3777533333333333,0.374,0.3816,0.0024765208570806706,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_41,41,615,629,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuc66a.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,173,Beef,Spoiled
155.52341757015307,17.306222893863985,148.09972895408163,25.473296027669225,151.98264110331633,33.50186320456871,83.56102519132654,60.82895604031097,40.57778619260204,13.841526604642135,166.07553411989795,25.1685951478043,150.767333984375,22.848756790161133,81.0,222.0,123.71331024169922,0.023975605867346938,3.174078941345215,0.22053333333333333,0.2178,0.2225,0.0012053584068188576,0.3793666666666667,0.3716,0.3849,0.0038294763204502107,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_42,42,630,644,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuc8m1.ingestion-869d86b7d-zn824.jpg,beef_spoiled,174,Beef,Spoiled
155.58637595663265,17.30904360170863,148.17332987882654,25.437701961526777,151.98038903061226,33.49959387568602,83.23768335459184,60.862118699502545,40.45547672193877,13.812454213578429,166.08394451530611,25.143899643606158,150.82644653320312,22.839141845703125,80.0,223.0,123.35175323486328,0.023158482142857144,3.172818660736084,0.21862,0.2165,0.2211,0.0013692820503217519,0.3731933333333333,0.3693,0.3791,0.002734828859159001,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_43,43,645,659,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsucc1r.ingestion-869d86b7d-64979.jpg,beef_spoiled,175,Beef,Spoiled
155.52808115433675,17.24555041051245,148.1239636479592,25.47043312725571,152.0335618622449,33.50122357561194,83.4476243622449,60.837325818838124,40.52533083545919,13.78653527095718,166.09420838647958,25.13447874182055,150.78834533691406,22.84010124206543,80.0,223.0,123.39302825927734,0.023975605867346938,3.1734867095947266,0.2092933333333333,0.2079,0.2105,0.0006350503042191937,0.3553333333333333,0.3532,0.3575,0.0014064928802600522,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_0,0,0,14,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsucdgk.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,176,Beef,Spoiled
155.4765625,17.268508328537745,148.05763711734693,25.46777664717631,152.1796875,33.462985572270696,83.900390625,60.86689790067746,40.43443080357143,13.759167773182423,166.09911112882654,25.190778813290233,150.75050354003906,22.841066360473633,80.0,223.0,123.75716400146484,0.024852519132653062,3.1729896068573,0.20842666666666665,0.2068,0.2092,0.0005709251750935086,0.3548533333333334,0.3527,0.3571,0.0013564004652838362,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_1,1,15,29,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsucere.ingestion-869d86b7d-zn824.jpg,beef_spoiled,177,Beef,Spoiled
155.6263352997449,17.273723404621986,147.8055644132653,25.522366753258115,152.1698222257653,33.49096191736147,84.79237085459184,61.17077910530249,40.69258211096939,13.802900815826902,166.16960299744898,25.139932310130632,150.6434326171875,22.873069763183594,80.0,222.0,123.13115692138672,0.02317841198979592,3.1739580631256104,0.21048666666666666,0.2071,0.2152,0.002245251779991621,0.36161333333333334,0.3555,0.3708,0.004409061376554229,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_2,2,30,44,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuchmh.ingestion-869d86b7d-64979.jpg,beef_spoiled,178,Beef,Spoiled
155.59131855867346,17.227914901830673,147.87573740433675,25.50561734046617,152.1916055484694,33.508454514061654,84.73102678571429,61.06697716675517,40.6396484375,13.852543680716142,166.17153619260205,25.146932133182833,150.6782684326172,22.85527801513672,80.0,221.0,122.8441390991211,0.02409518494897959,3.174927234649658,0.21472666666666665,0.2124,0.2188,0.001755549929667496,0.36606,0.3595,0.3711,0.0037920618841645187,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_3,3,45,59,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuckor.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,179,Beef,Spoiled
153.4943997130102,30.04049948422605,134.86812420280611,37.850310614170205,162.4734733737245,48.97799590316185,129.87816884566325,39.19192697215852,54.95296556122449,15.601413957746164,168.95978156887756,40.63371640184734,143.56915283203125,36.55965805053711,62.0,190.0,95.73001861572266,0.02307876275510204,3.17808198928833,0.21204666666666666,0.2094,0.2137,0.0011359968701052342,0.3612,0.3564,0.3646,0.0022989852834094694,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_4,4,60,74,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuhh6l.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,180,Beef,Spoiled
153.56839923469389,30.167499571716068,134.83394451530611,37.88813653613219,162.50281010841837,48.87605644454273,130.3175821109694,38.757919267991795,54.89995216836735,15.479925848358299,168.89393335459184,40.66630149196136,143.5835418701172,36.61531448364258,61.0,190.0,95.7312240600586,0.022839604591836735,3.173790454864502,0.2147,0.2111,0.2194,0.002773445510551809,0.3631466666666667,0.3594,0.3693,0.0027050241321577096,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_5,5,75,89,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuhp88.ingestion-869d86b7d-zn824.jpg,beef_spoiled,181,Beef,Spoiled
153.52172353316325,30.183399973420055,134.8792051977041,37.842017821371975,162.49569515306123,48.928211162270394,129.88277264030611,39.223486752703494,54.78469786352041,15.35244236814857,168.87882653061226,40.72242616803086,143.59754943847656,36.60388946533203,61.0,190.0,95.89414978027344,0.02325813137755102,3.175933837890625,0.21902666666666665,0.2154,0.2256,0.0024444404040370646,0.36466,0.3596,0.3683,0.002608652270170698,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_6,6,90,104,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuhqlp.ingestion-869d86b7d-64979.jpg,beef_spoiled,182,Beef,Spoiled
153.5105827487245,30.206038186365053,134.8909239477041,37.8163606001568,162.42566167091837,48.92178669355679,129.74348294005102,39.419978907957606,54.693638392857146,15.340447611969044,168.81686463647958,40.71218034018994,143.5931854248047,36.59275817871094,61.0,191.0,95.78974914550781,0.023018973214285716,3.175370216369629,0.21881333333333336,0.2163,0.2215,0.0014046905550887567,0.3651733333333333,0.36,0.3693,0.0030911630317550297,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_7,7,105,119,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuht4o.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,183,Beef,Spoiled
153.5694355867347,30.222928123782367,134.96301020408163,37.82963153061688,162.34060108418367,48.926665745823044,129.5046237244898,39.762290159596795,54.552614795918366,15.37057337926045,168.77525111607142,40.664253138542314,143.646728515625,36.60668182373047,62.0,191.0,95.90473175048828,0.02272002551020408,3.1722497940063477,0.21606666666666668,0.2146,0.2171,0.0007854227453345616,0.3626133333333333,0.3594,0.3678,0.002461941420008928,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_8,8,120,134,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsuhuhj.ingestion-869d86b7d-zn824.jpg,beef_spoiled,184,Beef,Spoiled
153.6180644132653,30.237538342534748,135.0646125637755,37.84507697238419,162.30668048469389,48.9508618739523,129.45236766581633,39.84413744277443,54.41653380102041,15.391074460933364,168.76610331632654,40.65859898578374,143.71437072753906,36.62399673461914,61.0,190.0,95.03428649902344,0.02112563775510204,3.170250654220581,0.21559333333333336,0.2139,0.2169,0.0007233870947762935,0.3649266666666666,0.3618,0.3687,0.002084375739213603,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_9,9,135,149,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsui05i.ingestion-869d86b7d-64979.jpg,beef_spoiled,185,Beef,Spoiled
153.62924505739795,30.247199758455217,135.0480508609694,37.807620370911124,162.3494100765306,48.974352958857196,129.4472058354592,39.856940380734635,54.47134088010204,15.304837725381306,168.80542490433675,40.68324351230347,143.71217346191406,36.606842041015625,62.0,190.0,95.18867492675781,0.02180325255102041,3.1711132526397705,0.2151,0.2129,0.2208,0.002093800372528384,0.3639933333333333,0.36,0.3705,0.003386535430528112,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\MQ_Sensors_Dataset\Beef_Spoiled_1775028181382.csv::window_10,10,150,164,C:\Users\isaac\Downloads\chickenprok\Raspi_5_program\Dataset\Image\beef_spoiled\beef_spoiled.jpg.6jsui1hb.ingestion-869d86b7d-dh5kk.jpg,beef_spoiled,186,Beef,Spoiled
